matchid,team_home,team_home_id,score_home,team_away,team_away_id,score_away,mu_coach_player_all_t1,mu_coach_player_all_t2,mu_coach_player_suc_t1,mu_coach_player_suc_t2,mu_rel_all_t1,mu_rel_all_t2,mu_rel_suc_t1,mu_rel_suc_t2,seasonyear,mean_goals_t1_bin_5,mean_assists_t1_bin_5,mean_goals_t2_bin_5,mean_assists_t2_bin_5,mean_goals_t1_bin_3,mean_assists_t1_bin_3,mean_goals_t2_bin_3,mean_assists_t2_bin_3,mean_goals_t1_bin_1,mean_assists_t1_bin_1,mean_goals_t2_bin_1,mean_assists_t2_bin_1
2942671,ea-guingamp,855,1,sco-angers,1420,1,20.222221,28.666666,7.2222223,9.9444447,14.470589,13.111111,5.019608,4.4836602,2017,.54717869,.46712771,.90362144,.52701479,.54971665,.46069732,.91388887,.63855821,.81203705,.62222224,1.175926,.6388889
2942672,fc-toulouse,415,0,fc-metz,347,0,19.888889,0,6.0555553,0,13.013072,5.9673204,3.3986928,1.9215686,2017,.75434721,.40378565,.51770896,.46305385,.66343778,.38245273,.46183899,.33982977,.53763229,.23796296,.44509804,.36764705
2942673,fc-girondins-bordeaux,40,1,olympique-marseille,244,1,18.944445,22.833334,7.3888888,10.777778,6.359477,11.647058,2.6601307,5.1372547,2017,.77680498,.44987133,.92060339,.67580473,.76965451,.43741134,.86753803,.66216934,1.1098039,.53585434,1.0784391,.71296299
2942674,olympique-lyon,1041,0,hsc-montpellier,969,0,16.111111,0,8.5,0,5.9215684,5.8758168,2.9019608,2,2017,.75333714,.474776,.7880159,.4918929,.79596299,.48931009,.76195866,.5023343,.63657409,.5777778,.86764705,.41862744
2942675,osc-lille,1082,3,as-saint-etienne,618,1,0,0,0,0,2.2549019,11.352942,.8888889,4.7189541,2017,.51751852,.31979844,.52214158,.32656989,.54494596,.35844883,.51538581,.31511545,.47181818,.33174604,.40277779,.30833334
2942676,fc-paris-saint-germain,583,4,fc-nantes,995,1,21.222221,0,15.166667,0,21.326797,11.150327,15.490196,4.0784316,2017,1.4329702,1.1788299,.76485294,.39260462,1.5311027,1.1628866,.62358308,.42001763,2.0337963,1.5194445,.66666669,.3888889
2942677,racing-strassburg,667,2,fc-stade-rennes,273,1,1.8333334,0,.44444445,0,0,6.6013074,0,2.0653596,2017,.89240044,.49785894,.6240564,.30083132,.96377665,.6065917,.8157748,.35268959,.92450982,.64999998,.87037039,.37962964
2942678,sc-amiens,1416,1,as-monaco,162,1,0,33.833332,0,21.166666,.49019608,11.058824,.14379086,7.4117646,2017,.8276276,.58772707,1.003561,.58243799,1.0316036,.86005288,.97699308,.57320845,1.4558823,1.0882353,1.4271164,.76851851
2942679,sm-caen,1162,1,ogc-nizza,417,1,30.111111,14.888889,9.2777777,8.6111107,11.490196,8.0718956,3.6601307,4.4379086,2017,.78681296,.44291186,.51551408,.43936729,.73507291,.383423,.55842614,.56543207,1.0547619,.58888888,.59629631,.68425924
2942680,as-saint-etienne,618,2,racing-strassburg,667,2,0,0,0,0,13.568627,0,5.6797385,0,2017,.60091835,.37546757,1.0019243,.49878487,.59246618,.35443723,1.1352053,.62742501,.52450979,.34607843,1.1656862,.73823529
2942681,fco-dijon,2969,3,fc-toulouse,415,1,18.666666,9.9444447,4,2.9444444,10.666667,9.1568632,2.4509804,2.7581699,2017,.57963276,.36170512,.63368946,.33961615,.64283508,.44137806,.61861688,.35896787,.57248676,.30000001,.57317924,.29607844
2942682,es-troyes-ac,1095,3,sco-angers,1420,0,0,21.888889,0,7.6111112,.8888889,9.026144,.17647059,3.2026143,2017,.65821397,.46054995,.90599555,.49068195,.72525173,.55791444,.95787036,.57208997,.58425927,.5462963,1.75,.82407409
2942683,fc-metz,347,0,sc-amiens,1416,2,0,0,0,0,5.2418299,.49019608,1.5751634,.14379086,2017,.48215687,.33211493,.87901902,.57718045,.38851964,.26728076,1.0759616,.82561731,.20980392,.25,1.4558823,1.0441177
2942684,hsc-montpellier,969,3,osc-lille,1082,0,0,0,0,0,13.24183,3.137255,4.7254901,1.1830065,2017,.76047844,.44875565,.44589978,.24216323,.74208683,.4519141,.45602754,.25893223,.89509803,.42647058,.36107954,.24851191
2942685,ogc-nizza,417,0,olympique-lyon,1041,5,18.777779,19.277779,11,10.222222,11,7.1764708,6.1960783,3.5620916,2017,.54218757,.38775676,.71266252,.48599395,.56459898,.46141976,.74220484,.50934213,.63333333,.40648147,.51851851,.55925924
2942686,olympique-marseille,244,1,ea-guingamp,855,0,20,18.111111,9.2777777,6.4444447,9.5098038,13.078431,4.019608,4.4901962,2017,.95536619,.69663805,.56326056,.45406976,.89752537,.68686068,.56253713,.44866028,1.056217,.71296299,.78611112,.52962965
2942687,sm-caen,1162,1,fc-girondins-bordeaux,40,0,20.352942,18.222221,6.1176472,7.1111112,6.0808825,5.8431373,1.8602941,2.4575164,2017,.71262634,.45999548,.73546737,.42992899,.7147091,.39273146,.72967374,.42879698,1.1034226,.56770831,1.0342592,.49814814
2942688,fc-stade-rennes,273,2,fc-nantes,995,1,0,0,0,0,6.1111112,11.372549,1.9869281,4.1437907,2017,.72980314,.40524349,.88738441,.51786619,.92412323,.47782987,.7386958,.6015873,.94907409,.5462963,.7647059,.5147059
2942689,as-monaco,162,1,fc-paris-saint-germain,583,2,36.444443,21.611111,23.166666,15.444445,13.542483,19.59477,9.3006535,14.281046,2017,.92263514,.55295551,1.3209132,1.0943451,.93360686,.55967569,1.3995932,1.1156645,1.3808202,.76851851,1.8175926,1.4583334
2942690,ea-guingamp,855,0,hsc-montpellier,969,0,20.333334,0,7.3888888,0,13.640523,12.888889,4.7647057,4.5555553,2017,.53097498,.39101863,.76047844,.44875565,.55948466,.44250441,.74208683,.4519141,.7953704,.59444445,.89509803,.42647058
2942691,fc-metz,347,0,olympique-marseille,244,3,0,21.388889,0,10.055555,5.7124181,10.320261,1.7254902,4.5098038,2017,.48486584,.32010514,.95536619,.69663805,.39692301,.25823098,.89752537,.68686068,.18627451,.25,1.056217,.71296299
2942692,fc-nantes,995,1,as-monaco,162,0,0,30.333334,0,19.5,10.810457,10.084968,3.9150326,7,2017,.85601187,.50105947,.88662982,.50871283,.71516639,.5885154,.88068175,.51311594,.72549021,.49509802,1.3414565,.69999999
2942693,fc-toulouse,415,1,ogc-nizza,417,2,21.222221,19.222221,6.3888888,11.166667,16.82353,10.993464,4.5359478,6.1830068,2017,.69096226,.40028867,.49422312,.35257158,.66028357,.42112795,.48454848,.38271606,.49082634,.31078431,.59166664,.43425927
2942694,fc-girondins-bordeaux,40,3,as-saint-etienne,618,0,11.5,0,4.6111112,0,4.5686274,11.647058,1.8692811,4.8676472,2017,.56042951,.32580715,.58338493,.3277716,.54612511,.31022948,.60024208,.32718751,.70294118,.42941177,.50520831,.31770834
2942695,olympique-lyon,1041,1,osc-lille,1082,2,21.388889,0,11.5,0,12,2.6732025,5.993464,1,2017,.8307181,.58599395,.39374661,.25093195,.89498264,.63055426,.41878793,.27695453,.64814812,.66111112,.38529411,.28431374
2942696,fc-paris-saint-germain,583,2,es-troyes-ac,1095,0,20.888889,0,15.055555,0,14.954248,.751634,11.117647,.14379086,2017,1.3467067,1.1242273,.76368219,.47655523,1.4277887,1.1480719,.83969182,.56208116,1.8430556,1.4861112,.84074074,.66666669
2942697,racing-strassburg,667,0,sm-caen,1162,0,0,20.444445,0,6.1111112,0,5.7777777,0,1.7777778,2017,1.0169803,.48489597,.62565511,.48591781,1.1373457,.59887564,.70110822,.50234663,1.1175926,.65277779,.66031748,.55555558
2942698,sc-amiens,1416,2,fco-dijon,2969,1,0,18.222221,0,3.7777777,.49019608,8.3137255,.14379086,1.8169935,2017,.59515941,.41195679,.69341975,.40808234,.71418905,.58196652,.73904997,.49990982,.9852941,.77941179,.57341272,.32777777
2942699,sco-angers,1420,1,fc-stade-rennes,273,2,32.166668,0,10.611111,0,13.294118,5.0457516,4.2091503,1.6013072,2017,.86333233,.4705641,.70086795,.36079904,.92104375,.54442239,.88973171,.4463484,1.6092592,.75,.89351851,.51851851
2942700,as-monaco,162,1,sco-angers,1420,0,30.333334,30.444445,19.5,10.388889,10.03268,11.385621,6.9542484,3.8954248,2017,.94848377,.81378436,.88927865,.48407421,.94286615,.81794286,.94012344,.56283069,1.3780423,.99444443,1.7944444,.8425926
2942701,as-saint-etienne,618,1,fc-nantes,995,1,0,0,0,0,11.457517,10.660131,4.2614379,3.8431373,2017,.68808073,.42628363,.7244885,.4269571,.66361535,.39505711,.60144091,.52595705,.65092593,.45462963,.64705884,.49509802
2942702,fco-dijon,2969,3,fc-girondins-bordeaux,40,2,16.722221,12.777778,3.6111112,5.1666665,8.6013069,5.5816994,1.9869281,2.3137255,2017,.65485764,.3434456,.73546737,.42992899,.67979074,.40169552,.72967374,.42879698,.52156085,.25370371,1.0342592,.49814814
2942703,es-troyes-ac,1095,0,ea-guingamp,855,1,0,20.333334,0,7.2777777,.90196079,14.300653,.1503268,4.9607844,2017,.76368219,.47655523,.53636003,.40523821,.83969182,.56208116,.54757988,.45208743,.84074074,.66666669,.7814815,.57592595
2942704,hsc-montpellier,969,1,olympique-marseille,244,1,0,20,0,9.2777777,13.24183,9.5098038,4.7254901,4.019608,2017,.76047844,.44875565,.95536619,.69663805,.74208683,.4519141,.89752537,.68686068,.89509803,.42647058,1.056217,.71296299
2942705,ogc-nizza,417,3,fc-metz,347,1,18,0,10.444445,0,10.261438,4.346405,5.6339869,1.3202615,2017,.49755323,.38074219,.41343728,.28088945,.5347082,.46913579,.31195569,.22461754,.7027778,.47592592,.17156863,.25
2942706,osc-lille,1082,1,fc-toulouse,415,0,0,11.166667,0,3.3888888,2.7320261,9.0653591,1.0326798,2.7320261,2017,.39374661,.25093195,.67386287,.39166442,.41878793,.27695453,.63250577,.41831133,.38529411,.28431374,.4712185,.23235294
2942707,racing-strassburg,667,2,fc-paris-saint-germain,583,1,0,21.111111,0,15.055555,0,15.745098,0,11.431373,2017,.9852342,.45248857,1.3437648,1.1191767,1.1151235,.57804233,1.4217688,1.1352513,1.1175926,.65277779,1.824537,1.4583334
2942708,sm-caen,1162,1,olympique-lyon,1041,2,21,19.166666,6.2222223,10.277778,5.1372547,8.2091503,1.6013072,4.2222223,2017,.73834836,.51526028,.85997599,.57144457,.80561471,.53217846,.92802083,.61862606,1.1120448,.71078432,.64705884,.60196078
2942709,fc-stade-rennes,273,2,sc-amiens,1416,0,0,0,0,0,5.5032678,.4509804,1.7777778,.13071896,2017,.76684022,.43857682,.87329507,.57465518,.9611603,.51116323,1.0647181,.81529981,1.0046296,.60185188,1.3472222,.95833331
2942710,as-monaco,162,3,es-troyes-ac,1095,2,31.444445,0,20,0,10.941176,1.006536,7.5686274,.1503268,2017,.88918042,.54989547,.79512006,.51569664,.89590847,.57328475,.89066857,.62292767,1.3780423,.85000002,.86851853,.65277779
2942711,ea-guingamp,855,4,fco-dijon,2969,0,20.611111,17.222221,7.5,3.5,14.882353,7.3856211,5.1633987,1.496732,2017,.56393933,.43085149,.71735245,.42723218,.54086441,.44745779,.75839949,.51758659,.77037036,.56481481,.50661373,.32314816
2942712,fc-metz,347,1,fc-stade-rennes,273,1,3.6111112,0,1.3333334,0,4.3398695,5.359477,1.2941177,1.6470588,2017,.32840925,.22159907,.6378563,.29174042,.26930863,.18646125,.84311169,.37676367,.13235295,.2647059,.8888889,.51851851
2942713,fc-nantes,995,1,ogc-nizza,417,2,0,16.666666,0,9.6111107,12.019608,8.8823528,4.2287583,4.7908497,2017,.73964,.44862893,.49450514,.34989864,.61320561,.53085899,.53841192,.42839506,.64705884,.49509802,.71944445,.4537037
2942714,fc-toulouse,415,2,sm-caen,1162,0,16.888889,24.166666,5.1666665,7.2222223,10.960784,6.5032678,2.7908497,2.0653596,2017,.67267579,.3494927,.73602897,.53086382,.6257394,.345079,.77947444,.54387522,.5535714,.2372549,1.1120448,.71078432
2942715,fc-girondins-bordeaux,40,0,racing-strassburg,667,3,9.0555553,0,3.6111112,0,3.2156863,0,1.2941177,0,2017,.67712605,.39148262,1.0119772,.46887034,.67713296,.3964591,1.1193322,.56261021,1.0911111,.48666668,1.1735294,.73823529
2942716,olympique-marseille,244,3,as-saint-etienne,618,0,20,0,9.2777777,0,9.5098038,12.20915,4.019608,4.6993465,2017,.95536619,.69663805,.58623755,.37458575,.89752537,.68686068,.60462064,.36181873,1.056217,.71296299,.47745097,.32254902
2942717,fc-paris-saint-germain,583,3,osc-lille,1082,1,21.944445,0,15.722222,0,18.51634,2.8104575,13.392157,1.0849674,2017,1.0850281,.92038536,.44908172,.27500603,1.0547707,.84821427,.46772972,.30751008,1.5967592,1.0324074,.41336897,.2927171
2942718,sc-amiens,1416,1,olympique-lyon,1041,2,0,22.055555,0,12,.49019608,11.006536,.14379086,5.6339869,2017,.899221,.60243297,.82142878,.5968982,1.1077076,.86529982,.88524985,.63861096,1.4558823,1.0441177,.63725489,.67058825
2942719,sco-angers,1420,1,hsc-montpellier,969,1,32.277779,0,11,0,13.431373,15.490196,4.4705882,5.5098038,2017,.82271314,.44888902,.75639349,.44581449,.87654322,.51587301,.6828177,.41923437,1.2203704,.78703701,.65980393,.36764705
2942720,as-saint-etienne,618,0,as-monaco,162,4,0,34.166668,0,21.833334,6.4183006,12.803922,2.6143792,8.9019604,2017,.68391138,.44388947,.89910102,.56378436,.64916587,.38473129,.90582907,.58717364,.68229169,.48645833,1.3780423,.85000002
2942721,fco-dijon,2969,3,osc-lille,1082,0,18.555555,0,3.9444444,0,9.5163403,2.3267975,2.1307189,.93464053,2017,.61671788,.36876288,.43223867,.28426528,.66620368,.44020563,.45661861,.31862119,.47328043,.24907407,.41631016,.2927171
2942722,es-troyes-ac,1095,1,sc-amiens,1416,0,0,0,0,0,.86928105,0,.14379086,0,2017,.7706266,.47655523,.9309243,.59367949,.85358065,.56208116,1.1969254,.90542328,.85462964,.66666669,1.412037,1.0833334
2942723,fc-nantes,995,1,sco-angers,1420,0,0,28.235294,0,9.5294113,6.3660131,10.470589,2.3529413,3.4117646,2017,.7244885,.4269571,.87909836,.46564236,.60144091,.52595705,.84019607,.52170867,.64705884,.49509802,1.154902,.39215687
2942724,hsc-montpellier,969,1,fc-metz,347,3,0,0,0,0,12.947712,2.9411764,4.4967322,.88235295,2017,.54969412,.33764455,.44185266,.30033898,.53130251,.340803,.3514182,.220799,.62712419,.31722689,.15104167,.203125
2942725,ogc-nizza,417,1,fc-girondins-bordeaux,40,0,18.5,17.888889,10.722222,7.1666665,10.392157,6.7385621,5.7712417,2.8431373,2017,.508394,.35999963,.67216903,.4457418,.54268539,.42839506,.69727105,.45936793,.71944445,.4537037,1.0245098,.52745098
2942726,olympique-lyon,1041,2,olympique-marseille,244,0,21.777779,21.388889,11.888889,10.055555,11.150327,10.320261,5.640523,4.5098038,2017,.83134937,.591515,.95536619,.69663805,.89162487,.6309104,.89752537,.68686068,.6574074,.66111112,1.056217,.71296299
2942727,racing-strassburg,667,2,fc-toulouse,415,1,1.7222222,16.944445,.3888889,5.1666665,.1633987,11.30719,.039215688,3.0261438,2017,1.0639684,.51930159,.62241125,.34072077,1.1891223,.64250702,.59240603,.336532,1.1598039,.69117647,.43592438,.2372549
2942728,sm-caen,1162,0,ea-guingamp,855,0,25.222221,20.333334,7.6666665,7.3888888,5.4575162,13.013072,1.6928104,4.5032678,2017,.76033908,.53559756,.52634537,.41001815,.81975615,.53217846,.52895963,.44998303,1.1120448,.71078432,.78425926,.58333331
2942729,fc-stade-rennes,273,1,fc-paris-saint-germain,583,4,0,20,0,14.277778,5.980392,14.699347,1.8169935,10.647058,2017,.61903036,.33672497,1.2914299,1.0905669,.73651147,.36857063,1.3540128,1.0965049,.66666669,.4074074,1.7578703,1.4111111
2942730,as-monaco,162,2,fc-stade-rennes,273,1,36.444443,0,23.111111,0,15.620915,5.2810459,10.490196,1.6209151,2017,.89821917,.55866736,.66416925,.39466149,.89595252,.58122122,.79682893,.43338543,1.3462963,.83148146,.77777779,.49074075
2942731,ea-guingamp,855,2,as-saint-etienne,618,1,22.388889,0,8.1111107,0,17.281046,4.5032678,5.9215684,1.4640523,2017,.56393933,.44275624,.62061751,.38771498,.5313406,.45301333,.60798204,.35364482,.79814816,.58333331,.59313726,.4107843
2942732,fc-metz,347,3,racing-strassburg,667,0,3.6111112,1.7222222,1.3333334,.3888889,2.6143792,.1633987,.78431374,.039215688,2017,.44107139,.32889047,.98007274,.48427868,.36342627,.2600984,1.1105599,.5975529,.15686275,.22058824,1.0759259,.63425928
2942733,fc-toulouse,415,1,olympique-lyon,1041,2,17.333334,21.111111,5.5,11.388889,11.346405,10.163399,3.0653596,5.2156863,2017,.67267579,.3494927,.77050287,.57517511,.6257394,.345079,.81523597,.60954285,.52281743,.22407408,.58796299,.63333333
2942734,fc-girondins-bordeaux,40,0,hsc-montpellier,969,2,9.8888893,0,4.2777777,0,5.4444447,8.7777777,2.2941177,2.8169935,2017,.65862405,.43683597,.54839534,.37867486,.67835045,.45682842,.51793009,.36948854,1.015625,.51041669,.58950615,.31071427
2942735,olympique-marseille,244,3,es-troyes-ac,1095,1,20,0,9.2777777,0,9.5098038,.751634,4.019608,.14379086,2017,.95536619,.69663805,.78893471,.50180775,.89752537,.68686068,.86350131,.58589065,1.056217,.71296299,.84074074,.66666669
2942736,osc-lille,1082,1,ogc-nizza,417,1,0,17.277779,0,10,1.7189542,9.4444447,.627451,5.1699347,2017,.45376644,.27632877,.4062435,.32783589,.47235936,.30751008,.46861133,.42283949,.40454546,.2780112,.56203705,.4537037
2942737,fc-paris-saint-germain,583,3,sm-caen,1162,1,19.888889,26.166666,14.222222,8.0555553,14.124183,8.9934645,10.215686,2.8758171,2017,1.4145432,1.1592207,.78897387,.46972457,1.4790475,1.1241403,.79892284,.44884515,1.9060185,1.3981482,1.0728291,.65196079
2942738,sc-amiens,1416,0,fc-nantes,995,1,0,0,0,0,0,7.5098038,0,2.6143792,2017,.99829173,.65282977,.65336549,.40745246,1.2357939,.9208554,.51843435,.48510736,1.4583334,1.0694444,.53921568,.47549018
2942739,sco-angers,1420,2,fco-dijon,2969,1,29.722221,12.944445,10,2.7222223,11.941176,4.7777777,3.9150326,1,2017,.92976099,.63085079,.54372358,.31260189,.9631173,.6712963,.56942242,.35308442,1.2480392,.65686274,.4058201,.26759258
2942740,as-saint-etienne,618,2,fc-toulouse,415,0,0,19.444445,0,5.7222223,13.156863,12.235294,4.7843137,3.0261438,2017,.73054987,.49342328,.77144122,.41893715,.64826226,.46498254,.69518381,.41578606,.66772485,.48888889,.55615079,.23796296
2942741,fco-dijon,2969,1,fc-metz,347,1,15.222222,3.6111112,3.2222223,1.3333334,7.9281044,4.4509802,1.7777778,1.254902,2017,.72040385,.38973218,.48967084,.42482886,.78622812,.48385641,.42866904,.35318178,.5714286,.32314816,.30686274,.34999999
2942742,es-troyes-ac,1095,0,fc-girondins-bordeaux,40,1,0,17.611111,0,6.8333335,.84313726,5.9019608,.14379086,2.4640522,2017,.72003138,.43951818,.65883905,.32804719,.78876585,.51763666,.63004375,.33590868,.78518516,.55555558,1.0990196,.48823529
2942743,fc-nantes,995,0,fc-paris-saint-germain,583,1,0,23.777779,0,16.888889,8.4640522,22.61438,3.0522876,16.281046,2017,.80984432,.41569901,1.0974674,.86401504,.66026443,.44472456,1.0691497,.79913002,.70588237,.41176471,1.6523148,1.0601852
2942744,hsc-montpellier,969,0,as-monaco,162,0,0,36.777779,0,22.777779,13.777778,12.686275,4.7385621,8.4836597,2017,.57471114,.38237858,.83991909,.58246964,.54879427,.37742504,.88977969,.5943979,.60339504,.31071427,1.2363757,.81666666
2942745,ogc-nizza,417,1,sc-amiens,1416,0,18.277779,0,10.777778,0,10.124183,.039215688,5.7712417,.013071896,2017,.57831621,.39710775,.80342132,.50374442,.63759279,.46496913,.94097304,.67213804,.81388891,.46203703,1.2239584,.84375
2942746,olympique-lyon,1041,1,sco-angers,1420,1,21.777779,28.611111,11.888889,9.9444447,11.294118,12.699347,5.7647057,4.3071895,2017,.59630668,.56373721,.97698325,.58013529,.66322982,.60710084,.98101854,.66832012,.58796299,.63333333,1.387037,.71296299
2942747,racing-strassburg,667,0,ea-guingamp,855,2,1.7222222,21.222221,.3888889,7.6666665,.1633987,16.058823,.039215688,5.5359478,2017,.88572657,.34259197,.66422796,.47714779,1.0547158,.46823192,.64955044,.49606889,1.012037,.47962964,.86759257,.60185188
2942748,sm-caen,1162,0,osc-lille,1082,1,29.666666,0,9.2222223,0,11.039216,2.8104575,3.503268,1.0849674,2017,.82380551,.45901507,.45013991,.2723605,.77796775,.41899195,.47614723,.30346969,1.1138393,.56770831,.42807487,.2927171
2942749,fc-stade-rennes,273,0,olympique-marseille,244,3,0,20.888889,0,9.6111107,5.2352943,10.823529,1.7320261,4.5490198,2017,.6966657,.46326819,.9396255,.72441584,.79206705,.4926447,.86974758,.68686068,.74074072,.5462963,1.056217,.71296299
2942750,as-monaco,162,2,ogc-nizza,417,2,27.277779,14.277778,17.055555,8.3888893,7.2679739,5.8235292,4.8888888,3.359477,2017,.92044973,.63760382,.66962206,.39502954,.91971236,.6495719,.73534745,.45989582,1.4363756,.94629627,1.075,.57291669
2942751,ea-guingamp,855,0,olympique-lyon,1041,2,19.111111,21.722221,7.0555553,11.888889,12.862745,11.09804,4.6274509,5.640523,2017,.70920992,.55881917,.86785734,.60838008,.64744425,.55030173,.94754356,.65678883,.77037036,.51851851,.7824074,.71666664
2942752,fc-metz,347,3,as-saint-etienne,618,0,3.6111112,0,1.3333334,0,2.4640522,10.718954,.56862748,3.9803922,2017,.48766696,.42482886,.62420225,.38691455,.43455139,.35318178,.54659081,.35940295,.30686274,.34999999,.59365082,.36851853
2942753,fc-toulouse,415,1,fc-nantes,995,1,19.277779,0,5.6666665,0,11.777778,8.2091503,2.9542484,2.9542484,2017,.62656945,.34082267,.7681331,.39619437,.58208859,.33800828,.60666966,.40387487,.5226891,.24019608,.627451,.39215687
2942754,fc-girondins-bordeaux,40,0,sm-caen,1162,2,18.166666,27.888889,7,8.5555553,6.3137255,9.5359478,2.4640522,2.9542484,2017,.66016179,.3326768,.68001467,.40019155,.63004375,.34146425,.61424226,.35526645,1.0990196,.48823529,.61694676,.35784313
2942755,olympique-marseille,244,2,racing-strassburg,667,0,19.444445,1.7222222,9,.3888889,9.1307192,0,4.006536,0,2017,.90374029,.67580473,.75265777,.29941016,.83498722,.63924164,.90883839,.40804672,.98121691,.62962961,.90925926,.3824074
2942756,osc-lille,1082,1,fc-stade-rennes,273,2,0,0,0,0,2.1568627,7.0849671,.83660132,2.3267975,2017,.45654404,.2785778,.81721884,.46951818,.48077732,.30955613,1.0273132,.54096121,.42670456,.31101191,1.0833334,.68518519
2942757,fc-paris-saint-germain,583,8,fco-dijon,2969,0,21.722221,13.833333,15.444445,2.9444444,17.137255,6.7777777,12.411765,1.5163399,2017,1.3191671,1.0277188,.71596879,.39551923,1.4067361,1.0528338,.78437626,.48840189,1.8467592,1.4416667,.58730161,.34166667
2942758,sc-amiens,1416,1,hsc-montpellier,969,1,0,0,0,0,.4509804,14.352942,.13071896,5,2017,.95455813,.60766858,.8285917,.51346874,1.1611773,.86261421,.80329847,.5172736,1.4675926,1.0555556,.91339868,.44663864
2942759,sco-angers,1420,3,es-troyes-ac,1095,1,27.277779,0,9.6111107,0,11.470589,.86928105,4.0718956,.14379086,2017,1.0362425,.53569084,.7706266,.47655523,.99212962,.58597887,.85358065,.56208116,1.3962963,.67592591,.85462964,.66666669
2942760,as-monaco,162,3,fc-metz,347,1,32.333332,3.6111112,20.111111,1.3333334,11.294118,2.006536,7.5555553,.503268,2017,.95702666,.65982604,.51054275,.43953472,.96779829,.67933381,.49337491,.41200531,1.5474868,1.0129629,.24803922,.34999999
2942761,es-troyes-ac,1095,1,osc-lille,1082,0,0,0,0,0,.86928105,2.1699347,.14379086,.83660132,2017,.73997343,.47274792,.44705349,.2723605,.80036998,.53727955,.47258598,.30346969,.80370373,.57407409,.39318183,.27645501
2942762,fc-nantes,995,0,fc-girondins-bordeaux,40,1,0,0,0,0,11.294118,5.1960783,4.0784316,2.0980392,2017,.73964,.44862893,.68329382,.35601279,.61320561,.53085899,.67298746,.37707326,.64705884,.49509802,1.1052083,.48750001
2942763,hsc-montpellier,969,2,fc-toulouse,415,1,0,12.111111,0,3.3888888,14.313725,9.3529415,4.9281044,2.5686274,2017,.78683233,.49348968,.71089995,.41388664,.75867081,.48853615,.64105278,.41831133,.86265433,.42182541,.4712185,.23235294
2942764,ogc-nizza,417,1,as-saint-etienne,618,0,13.777778,0,8.0555553,0,5.5882354,11.333333,3.1176472,4.653595,2017,.55293733,.32720101,.83533359,.56706613,.59387016,.34739584,.70802778,.51861411,.9375,.52604169,.57976192,.45555556
2942765,olympique-lyon,1041,2,fc-paris-saint-germain,583,1,21.722221,22.722221,11.888889,16.277779,11.09804,19.274509,5.640523,14.156863,2017,.87896842,.61234832,1.0492681,.86749327,.9537164,.66296166,.99663514,.82029408,.7824074,.71666664,1.5097222,1.0046296
2942766,racing-strassburg,667,3,fco-dijon,2969,2,3.5555556,15.555555,.83333331,3.2222223,.045751635,5.980392,.019607844,1.2875817,2017,.88647354,.51487523,.696738,.39712179,.99816817,.63555998,.73530221,.47451299,.87870371,.66018516,.52248675,.34166667
2942767,sc-amiens,1416,3,ea-guingamp,855,1,0,21.333334,0,7.8888888,.4509804,16.392157,.13071896,5.986928,2017,.96581447,.61362094,.71098524,.57248759,1.1369607,.84039199,.65034407,.56551337,1.4583334,1.0277778,.82592595,.62037039
2942768,sm-caen,1162,0,olympique-marseille,244,2,30.666666,20.055555,9.4444447,9.2222223,12.281046,10.339869,3.8300653,4.3202615,2017,.62811154,.35607389,.88059771,.64663804,.56032068,.31114882,.79752541,.57574958,.5287115,.32843137,1.0006614,.51851851
2942769,fc-stade-rennes,273,1,sco-angers,1420,0,0,25.277779,0,8.666667,7.1633987,11.372549,2.4444444,3.8104575,2017,.76200157,.40892938,.96734273,.5699501,.96261871,.50330687,.92083335,.64748675,1.0138888,.6574074,.86388886,.6574074
2942770,as-saint-etienne,618,2,sm-caen,1162,1,0,28.611111,0,8.7777777,9.7058821,9.2091503,4,2.8823528,2017,.69779736,.48928839,.65311152,.46391705,.5579344,.45909029,.63921893,.46707785,.55661374,.43333334,.53361344,.51960784
2942771,fco-dijon,2969,2,fc-stade-rennes,273,1,16.388889,0,3.3888888,0,7.2614379,7.9281044,1.6405228,2.6078432,2017,.7344873,.40406623,.77339292,.47789305,.7954874,.48840189,.96083808,.5580768,.60582012,.34166667,.92592591,.62037039
2942772,ea-guingamp,855,0,fc-nantes,995,3,20.333334,0,7.3888888,0,13.640523,10.614379,4.7647057,3.7450981,2017,.65685683,.48816222,.71513021,.41431519,.62340409,.54581636,.58052588,.48510736,.83981484,.6388889,.627451,.45588234
2942773,fc-metz,347,2,ogc-nizza,417,1,3.6111112,13.388889,1.3333334,7.7222223,2.3267975,5.6143789,.61437911,3.0457516,2017,.58969873,.42707509,.54551339,.33914012,.59782195,.38492826,.58496869,.40468749,.33125001,.37187499,.859375,.44791666
2942774,fc-toulouse,415,1,es-troyes-ac,1095,0,0,0,0,0,6.6601305,.92810458,1.8562092,.17647059,2017,.55312729,.27088398,.80351061,.45433301,.46181318,.26763791,.95017159,.53430337,.49082634,.22254902,.92870373,.58796299
2942775,fc-girondins-bordeaux,40,3,olympique-lyon,1041,1,0,20.277779,0,11.166667,6.2156863,9.9215689,2.4248366,5.0784316,2017,.67097408,.34178987,.85119069,.59845942,.65226597,.35612473,.92593861,.64907277,1.0401961,.45882353,.74768519,.69814813
